PRJ_ID,PRJ_NAMT,TAM_NAMT,TAM_CODE,AMP_NAMT,AMP_CODE,PROV_NAMT,PROV_CODE,SHAPE_YEAR,X,Y,LAT,LONG
16606761534165,ZELLE RATTANATHIBET 2 เฟส 2,บางกระสอ,4,เมืองนนทบุรี,1,นนทบุรี,12,2562,660676.301,1534165.6114,13.872863,100.486908
16669351547418,VENUE TIWANON - RANGSIT,บางกะดี,12,เมืองปทุมธานี,1,ปทุมธานี,13,2562,666935.0286,1547418.5086,13.992293,100.545609
16670311547441,VERVE TIWANON - RANGSIT,บางกะดี,12,เมืองปทุมธานี,1,ปทุมธานี,13,2562,667031.3132,1547441.6106,13.992496,100.546501
16822441553341,SIAM HIGHVILLE,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,682244.6687,1553341.0156,14.044877,100.687706
16580421553528,บ้านทัศนีย์ ลาดหลุมแก้ว,คูบางหลวง,3,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,658042.645,1553528.6793,14.048034,100.463646
16922051549840,วิสต้า วิลล์ G คลอง 8,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,692205.0315,1549840.9612,14.012584,100.779671
16798981550225,THE MONEY  ME,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679898.1759,1550225.4227,14.016869,100.665779
16562481546313,บ้านสวน ธนาการ์เด้น เฟส 2,คลองพระอุดม,5,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,656200.2994,1546366.783,13.983399,100.446182
16560311545685,ไอลีฟ ทาวน์ ราชพฤกษ์-กาญจนาฯ,คลองพระอุดม,5,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,656030.5423,1545684.8173,13.977244,100.444572
16557371545908,THE MODISH ราชพฤกษ์ - กาญจนาภิเษก,คลองพระอุดม,5,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,655736.5748,1545908.3872,13.979281,100.441864
16606251551013,ภัทรินทร์ 2  คูบางหลวง-ปทุมธานี,คูบางหลวง,3,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,660625.2721,1551013.1701,14.02515,100.487411
16497011551666,หมู่บ้านฉัตรไพลิน,ลาดหลุมแก้ว,2,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,649701.635,1551665.8755,14.031651,100.386314
16550471554215,เดอะ ชิค ทาวน์ ลาดหลุมแก้ว เฟส 2,คูขวาง,4,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,655047.3546,1554215.1598,14.054405,100.435951
16555981545942,วิลเลจ แอท พาร์ค,คลองพระอุดม,5,ลาดหลุมแก้ว,5,ปทุมธานี,13,2562,655598.7177,1545942.788,13.9796,100.44059
16798831544059,เดอะเวอติเคิล ลำลูกกาคลอง 4,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,679949.9991,1544026.3815,13.960837,100.665855
16822441543262,วิสต้า มินิ,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,682244.7828,1543262.2853,13.953785,100.687042
16840921546811,THE VILLAGE,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,683824.4786,1546813.478,13.985779,100.701897
130602003,หมู่บ้านอยู่เจริญ โครงการ 5,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681413.6657,1544324.8598,13.963442,100.67942
130602014,เค.ซี.คลัสเตอร์,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,690746.5799,1540249.8124,13.926001,100.765511
16793511542658,พัฒนาสิริ เดอะไพร์ด พหลโยธิน-ลำลูกกา,คูคต,1,ลำลูกกา,6,ปทุมธานี,13,2562,679067.521,1542663.0622,13.948571,100.6576
16794171544640,KANASIRI RANGSIT KLONG 2,คูคต,1,ลำลูกกา,6,ปทุมธานี,13,2562,678920.7912,1544787.7569,13.967784,100.65638
16798871543176,บ้านวราภิรมย์,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,680307.1021,1543185.3922,13.953214,100.669106
16798001544579,VILLAGGIO,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,680210.7303,1544581.2233,13.965836,100.668304
16798861542735,THE LOFT GALLERIA,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,680063.7107,1542741.9926,13.949222,100.666824
16799851545028,วราบดินทร์ รังสิต คลอง 3,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,680280.153,1545025.1968,13.969844,100.668976
16806411541121,ถาวรวิลล่า วงแหวน ลำลูกกาคลอง 3,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,680666.2849,1540996.5546,13.933408,100.672287
16810451543936,หมู่บ้านรัตวรรณ สอง,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,680996.0985,1543917.991,13.959791,100.675529
16811121544209,บ้านบุณฑริก นิวสไตล์,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681031.1681,1544205.3495,13.962386,100.675873
16819071545189,เดอะโฟริเอช,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681291.1597,1545210.9684,13.971458,100.678345
16819531544265,พนาสนธิ์ วิลล่า ลำลูกกา คลอง 4,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681507.2518,1544264.1112,13.962887,100.680283
16819661546492,บ้านบุรีรมย์,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681406.3484,1546406.342,13.982255,100.679489
16819921542965,SUPALAI BELLA,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681363.7933,1542983.3879,13.951321,100.678871
16823721545160,THE COLORS,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,682928.0641,1545135.3377,13.97067,100.693489
16850351547395,KANASIRI WONGWAEN - LAMLUKKA,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,685802.8714,1547379.4166,13.990765,100.720245
16859261540524,ศุภาลัยการ์เด้นวิลล์,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,686003.3938,1540073.035,13.924717,100.721611
16877541542527,บ้านฟ้าปิยรมณ์ LAKEGRANDE ทางด่วนวงแหวน ลำลูกกาคลอง 6 BY NC GROUP,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,687860.4698,1542528.1612,13.946784,100.73896
16883211541226,เศรษฐสิริ วงแหวน - ลำลูกกา,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,688301.4187,1541760.9881,13.939821,100.742989
16884001540734,กานดา เพลส วงแหวน - ลำลูกกาคลอง 6,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,688405.7386,1540464.9093,13.928101,100.743866
16888721549258,บ้านบดินทร,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,688815.0097,1549266.1274,14.007617,100.748253
16894701541911,บ้านทรัพย์ธานี,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,689527.8241,1541934.726,13.94131,100.754349
16899421550004,เลอ มาน,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,690380.2542,1550156.1043,14.015555,100.762802
16830021541625,เอ.ซี.เฮ้าส์ 7 ซ.ลำลูกกา 69,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,682738.5949,1541643.5721,13.939123,100.691505
16866681540563,เนเชอร่า เทรนด์,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,686642.3574,1540422.185,13.927831,100.727547
16872761540636,ศุภาลัย เบลล่า,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,687299.8487,1540263.2002,13.926351,100.73362
16873091542849,บ้านฟ้าปิยรมย์ TENDRO BY NC GROUP,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,687309.8508,1542849.35,13.949723,100.733887
16840721545548,LALIN TOWN LIO,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,683645.2655,1545595.7778,13.974785,100.700157
16840661546819,MIX THE COLORS,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,684066.7839,1546819.7564,13.98582,100.70414
16793061541766,THE CUBE Town,คูคต,1,ลำลูกกา,6,ปทุมธานี,13,2562,679306.2707,1541766.6846,13.940454,100.659752
16819931541546,Atoll WONGWAEN LUMLUKKA,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681993.1264,1541546.6911,13.938295,100.684601
16774511542532,THE EXCEL KHUKHOT,คูคต,1,ลำลูกกา,6,ปทุมธานี,13,2562,677431.109,1542531.7288,13.947487,100.642448
16782281543624,โนโว วิลล์,คูคต,1,ลำลูกกา,6,ปทุมธานี,13,2562,678228.9918,1543624.3792,13.957313,100.649902
16900761541787,บ้านพฤกษา ลำลูกกา-วงแหวน,บึงคอไห,7,ลำลูกกา,6,ปทุมธานี,13,2562,690076.3838,1541787.4625,13.939942,100.759415
16795251542342,เบลล่า วงแหวน-ลำลูกกาคลอง 3,คูคต,1,ลำลูกกา,6,ปทุมธานี,13,2562,679524.8564,1542341.6898,13.945638,100.661812
17011471543106,ไทรโฮมเพลส ตลาดคลอง 12,ลำไทร,6,ลำลูกกา,6,ปทุมธานี,13,2562,701146.9579,1543106.0173,13.951097,100.861946
16864141543522,เอ็ม ซี เอส เพลส,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,686413.7233,1543521.8433,13.95586,100.725639
16973731544140,ชุมชนทำเลทอง,บึงทองหลาง,5,ลำลูกกา,6,ปทุมธานี,13,2562,697373.4797,1544139.6753,13.960703,100.827103
16885851544473,ศุภลักษณ์ซิตี้,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,688584.9019,1544473.4673,13.964317,100.745796
16818741545034,CHEWA HOME,ลาดสวาย,2,ลำลูกกา,6,ปทุมธานี,13,2562,681874.4132,1545034.3502,13.969825,100.683731
16920181545795,วี อไลฟ์,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,692017.7952,1545794.7629,13.976028,100.777657
16852891545798,ECO HAUS RAMINTRA LAMLUKKA,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,685288.4057,1545798.0705,13.976506,100.715378
16840941546465,DIYA TOWN LUMLUKKA,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,684094.8827,1546465.8385,13.982619,100.704376
16842861542917,FORET LUMLUKKA KLONG 5,บึงคำพร้อย,3,ลำลูกกา,6,ปทุมธานี,13,2562,684286.078,1542917.7857,13.95054,100.70591
16888051540765,THE BEST LUMLUKKA,ลำลูกกา,4,ลำลูกกา,6,ปทุมธานี,13,2562,688805.0856,1540765.301,13.930789,100.747581
16635281554941,ฉัตรหลวง 15,บางเตย,1,สามโคก,7,ปทุมธานี,13,2562,663346.0905,1555055.1836,14.061529,100.51284
16670701553239,PATREEDA AVENUE PATHUMTHANI 2,กระแชง,4,สามโคก,7,ปทุมธานี,13,2562,667070.037,1553238.6101,14.044891,100.547211
16626531561487,ศรีปทุม,ท้ายเกาะ,11,สามโคก,7,ปทุมธานี,13,2562,662653.1376,1561487.1198,14.119706,100.506805
16969301561754,ภิภาพร 7,บึงบา,1,หนองเสือ,4,ปทุมธานี,13,2562,696930.6645,1561754.958,14.119929,100.824265
16905881554326,ปิ่นฤทัย เฟส 4,บึงบอน,2,หนองเสือ,4,ปทุมธานี,13,2562,690588.1211,1554326.313,14.05323,100.765015
16773861555333,PRUKSA VILLE พหลโยธิน - คลองหลวง,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677386.7698,1555333.2774,14.063193,100.64286
16729071550659,THE PLANT PHAHOLYOTHIN - RANGSIT,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,672769.9594,1550573.6762,14.020461,100.599815
16744331552113,BE CONDO,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674146.4952,1552115.4062,14.034311,100.612656
16746251559923,ธนาภิรมย์ นวนคร,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674380.9312,1559872.634,14.104409,100.615318
16765621556233,ดีแลนด์ โฮมออฟฟิศ,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676562.272,1556233.7113,14.071383,100.635284
16769471549795,THE VILLE RANGSIT - KLONG 2,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676925.3129,1549751.6789,14.012774,100.638229
16772891560450,บ้าน ฐานมั่นคง โครงการ 10 เอราวัณ 8,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677564.2949,1560469.352,14.109603,100.644836
16772921552247,บ้านพฤกษา 119 รังสิต-คลอง2,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676744.9163,1552236.4729,14.035244,100.636719
16773541553707,บ้านวังทอง THE PRAIRIE,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677481.2074,1553724.5032,14.048647,100.643631
16774161549344,เดอะแพลนท์,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677876.6927,1549360.0694,14.009175,100.647011
16776281555625,MT RESIDENCES,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,677657.3483,1555644.4319,14.065989,100.645386
16782221555136,บ้าน ฐานมั่นคง โครงการ 6 บงกถ 7,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,678255.0244,1555135.5915,14.061352,100.650887
16795321552408,บ้าน ภูมิสิริ เฟส 2,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679585.1394,1552428.4107,14.036799,100.663025
16795851554903,บ้านชลิดา,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679071.516,1554918.7875,14.05934,100.658432
16795931554500,BARANNEE RESIDENCE,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679182.4075,1554500.6666,14.055554,100.659431
16795971554864,PERFECT ZONE RANGSIT-KLONG3,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679062.872,1554859.0043,14.058801,100.658348
16796481549722,THE PLANT RANGSIT - KHLONG 3,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679189.6476,1549715.863,14.012308,100.659187
16821591550447,ไอลีฟ พาร์ค วงแหวน - รังสิตคลอง 4,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,681750.2365,1550444.8223,14.018733,100.682938
16887581554241,LERVIEW,คลองเจ็ด,7,คลองหลวง,2,ปทุมธานี,13,2562,689134.1454,1554249.7348,14.052636,100.751549
16887611554181,เลอวิลล์ พลัส,คลองเจ็ด,7,คลองหลวง,2,ปทุมธานี,13,2562,689137.0626,1554189.8202,14.052094,100.751572
16745801554909,AQ SHADI PHAHOLYOTHIN-RANGSIT,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,673333.9272,1554901.4476,14.059543,100.605309
16749531557729,กุลรดา ตลาดไท,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,675146.1791,1557739.8536,14.085085,100.622269
16760921557658,เดอะ ไอยรา GRANDE,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,675952.5121,1557663.9661,14.084349,100.62973
16772041559443,พฤกษ์พิมาน ตลาดไท,คลองห้า,5,คลองหลวง,2,ปทุมธานี,13,2562,677141.3528,1559451.0135,14.100426,100.640854
16772651560202,บ้านพฤกษา 123 คลองหลวง-พหลโยธิน,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677265.4546,1560202.3106,14.107208,100.642052
16772861553441,พรทวีวัฒน์,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676970.5976,1553441.9687,14.046125,100.638885
16773801554268,นีโอวิลล์,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677380.1779,1554268.6828,14.053572,100.642731
16738791559134,MMC COMMERCIAL BUILDING,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,673879.3151,1559134.3891,14.097768,100.610626
16749021562072,THE DIAMOND,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674954.8911,1562061.1695,14.124154,100.620773
16746921559186,มั่งมีนคร,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674583.3323,1559193.0332,14.098254,100.617149
16760631561801,เพชรเกษมทวีทาวน์,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,675991.3588,1561804.4525,14.121769,100.630356
16761621558503,ทรัพย์มณี ตลาดไท-ไอยรา,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676162.5601,1558503.8471,14.091927,100.631729
16761091558387,บ้านราชพฤกษ์ ตลาดไท,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,676109.8095,1558387.9419,14.090882,100.631233
16798621550236,THE MONEY ME,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679870.1361,1550227.8631,14.016892,100.66552
16751551548959,PLENO พหลโยธิน - รังสิต,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,675155.4292,1548959.4165,14.005724,100.621796
16772791552468,THE PLANT  RANGSIT - KHLONG LUANG,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677279.8055,1552468.3097,14.037306,100.641685
16734421551882,PIYAKUL RESIDENCE,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,673442.6388,1551882.912,14.032253,100.606125
16751291548851,CENTRO PHAHOL - VIBHAVADI,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,675129.7906,1548851.9329,14.004754,100.621552
16772661552533,THE CONNECT @ RANGSIT,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677266.1649,1552533.74,14.037898,100.641563
16772651554464,บ้านพฤกษา รังสิต-คลองหลวง 2,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677265.9163,1554464.9906,14.055353,100.641685
16798131549626,บ้านพฤกษา  115 ไพร์ม รังสิต - คลอง 3,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679813.3843,1549625.7024,14.011454,100.664955
16772101549907,VILLAGGIO รังสิต-คลอง2,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,677210.2324,1549906.9674,14.01416,100.640877
16821721550096,เดอะ แพลนท์,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,682172.2417,1550095.822,14.015552,100.686821
16821731550603,PLENO รังสิตคลอง 4-วงแหวน,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,682173.5716,1550602.6335,14.020132,100.686867
16820891550660,CENTRO RANGSIT KLONG-4 WONGWAN,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,682089.0922,1550660.3822,14.020659,100.686089
16825221551327,บ้านภูมิสิริ,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,682521.9734,1551326.6538,14.026653,100.69014
16743881551650,JIN  WELLBEING  COUNTY,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674387.8463,1551649.7333,14.030087,100.614861
16746451552562,ATTITUDE BU,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674644.4938,1552562.3929,14.038321,100.617294
16832391553334,SIAM HIGHVILLE,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,683238.5877,1553334.4246,14.044753,100.696907
16816441553576,บ้านพฤกษา รังสิต-คลอง 4,คลองสี่,4,คลองหลวง,2,ปทุมธานี,13,2562,681643.871,1553576.041,14.04704,100.682159
16845151553906,THE PLANT RANGSIT-KHLONG 5,คลองห้า,5,คลองหลวง,2,ปทุมธานี,13,2562,684515.1168,1553906.0518,14.049836,100.708763
16762661554499,LIOBLISS BY LALIN PROPERTY,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676266.1137,1554499.0965,14.055724,100.632431
16797471554658,THE PALAZZETTO @ KLONGLUANG,คลองสาม,3,คลองหลวง,2,ปทุมธานี,13,2562,679746.6003,1554657.7475,14.056938,100.664665
16868841555055,ZOOM SERENE,คลองหก,6,คลองหลวง,2,ปทุมธานี,13,2562,686883.3877,1555055.3382,14.060067,100.730766
16869051556348,บ้านบุญยกร เลค พาร์ค,คลองหก,6,คลองหลวง,2,ปทุมธานี,13,2562,686905.2051,1556348.3374,14.071752,100.731056
16747991561149,MT PRESTIGE PHAHOLYOTRIN,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,674798.8981,1561148.5481,14.115915,100.61927
16884001562986,ศุภลักษณ์พาณิชย์-โฮม7,คลองเจ็ด,7,คลองหลวง,2,ปทุมธานี,13,2562,688400.1584,1562985.8167,14.131639,100.745354
16733411551663,PLUM CONDO RANGSIT ALIVE เฟส 1,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,673341.1174,1551663.1758,14.030273,100.605171
16738241551759,PLUM CONDO RANGSIT ALIVE เฟส 2,คลองหนึ่ง,1,คลองหลวง,2,ปทุมธานี,13,2562,673824.2195,1551759.7367,14.031116,100.60965
16765141558537,SUPMANEE REALASTATE,คลองสอง,2,คลองหลวง,2,ปทุมธานี,13,2562,676514.136,1558537.6262,14.09221,100.634987
16806761547516,ไอลีฟทาวน์ รังสิต-คลองสาม,บึงยี่โถ,2,ธัญบุรี,3,ปทุมธานี,13,2562,680676.4087,1547516.0713,13.992332,100.672806
16898311551596,ธัญญาภิรมย์ GRANDVILLE,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,689762.538,1551202.7151,14.025056,100.757156
16919671552405,ภานิช อีสวิลล์ รังสิต - คลอง 8,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,691967.3159,1552405.3861,14.035776,100.777649
16746771545218,PLUM PHAHOL 89 PHASE 5 เฟส 5,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,674583.5106,1545200.796,13.971787,100.616264
16746891545159,PLUM PHAHOL 89 PHASE 4 เฟส 4,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,674592.1467,1545143.1388,13.971266,100.616341
16746991545089,PLUM PHAHOL 89 PHASE 3 เฟส 3,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,674604.1541,1545074.6368,13.970646,100.616447
16762001546730,LUMPINI TOWNSHIP RANGSIT - KHLONG 1 เฟส 1,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676235.3494,1546538.2089,13.983773,100.631638
16764821547773,THE TRUST,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676508.9251,1548104.9826,13.997917,100.63427
16766401545704,บ้านสิริวลัย เฟส 3,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676654.9064,1545703.3135,13.976201,100.635468
16786361546581,บ้านลุมพินี ทาวน์วิลล์ รังสิต คลอง ๒,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,678628.8178,1546582.3356,13.984022,100.653793
16790011547565,CASA VILLE รังสิต - คลองสอง,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,678985.9635,1546786.5763,13.985846,100.657112
16795091546532,ภัสสร PRESTIGE เฟส 2,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,679517.8504,1546403.6895,13.982351,100.66201
16796041547640,ศุภาลัยวิลล์,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,679578.4864,1547278.0,13.99025,100.662628
16796861547677,SUPALAI GARDEN VILLE,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,679623.2507,1546772.1527,13.985675,100.66301
130302020,เพฟรังสิต,บึงยี่โถ,2,ธัญบุรี,3,ปทุมธานี,13,2562,682727.3621,1549920.8286,14.013934,100.691948
16829291548574,PIER 93 CONDOMINIUM,บึงยี่โถ,2,ธัญบุรี,3,ปทุมธานี,13,2562,682943.0656,1548572.796,14.001737,100.693855
16832001548697,CENTRO RANGSIT,บึงยี่โถ,2,ธัญบุรี,3,ปทุมธานี,13,2562,683202.321,1548051.4933,13.997008,100.69622
16848261549393,ภูมิภิรมย์ PREMIUM,รังสิต,3,ธัญบุรี,3,ปทุมธานี,13,2562,684710.0493,1548948.063,14.005013,100.710236
16886921551276,THE POINT CONDO รังสิต - คลอง 6,รังสิต,3,ธัญบุรี,3,ปทุมธานี,13,2562,688697.7185,1551641.8087,14.029096,100.74733
16903531551805,สัมมากร  รังสิต - นครนายก,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,690347.6468,1551655.1187,14.029105,100.762604
16905321550853,บ้านธรรมชาติ เฟส 2,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,690532.481,1550853.4744,14.021848,100.764259
16905901552074,MODI VILLA,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,690539.0057,1552959.4305,14.04088,100.764465
16944031551600,THE NINE @ THANYA,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,693896.4426,1551466.0425,14.027155,100.795441
130303002,พรพิมาน วิลล์,รังสิต,3,ธัญบุรี,3,ปทุมธานี,13,2562,684892.7926,1548867.5013,14.004273,100.711922
130304002,บ้านภูมิสิริ รังสิต - นครนายก คลอง 7,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,690204.2254,1550993.1648,14.023132,100.76123
130306013,CHAKRAPATH GARDEN VILL,บึงน้ำรักษ์,6,ธัญบุรี,3,ปทุมธานี,13,2562,704419.0051,1557277.5993,14.078932,100.893272
16769381546525,J VILLA รังสิต - คลอง 1,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676985.853,1546362.4278,13.982138,100.638573
16768611545657,J GRAND รังสิต - คลอง 1,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676861.3069,1545657.1505,13.975771,100.637375
16791691547580,พฤกษาวิลล์ รังสิต - คลองสอง,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,679145.0836,1546782.308,13.985797,100.658585
16750861545128,PATIO PHAHONYOTHIN,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,675086.8458,1545128.9986,13.971107,100.620918
16762451545910,LUMPINI TOWNSHIP RANGSIT - KHLONG 1 เฟส 2,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676280.6232,1546068.3477,13.979524,100.632027
16857841549851,THE PLANT WONGWAEN-RANGSIT,รังสิต,3,ธัญบุรี,3,ปทุมธานี,13,2562,685784.9076,1549851.5025,14.013108,100.720245
16878411551939,ซื่อตรงโคซี่ รังสิต คลอง 6 เฟส 3,รังสิต,3,ธัญบุรี,3,ปทุมธานี,13,2562,687820.0727,1552186.5742,14.034078,100.739243
16768851545877,Jbiz รังสิต-คลอง 1,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676885.3409,1545877.3147,13.977759,100.637611
16760361546801,ชวนชื่น ทาวน์ รังสิต-คลอง 1,ประชาธิปัตย์,1,ธัญบุรี,3,ปทุมธานี,13,2562,676035.7135,1546800.6216,13.986157,100.629807
16923511552377,บ้านพฤกษา รังสิต-คลอง 7,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,692351.5951,1552377.1522,14.035495,100.781204
16916061552549,บ้านพฤกษา รังสิต-วงแหวนฯ,ลำผักกูด,4,ธัญบุรี,3,ปทุมธานี,13,2562,691606.0731,1552548.9243,14.037098,100.774315
