,ltt,lgt,land_no,cluster
1477,13.902566595789738,100.71001003289072,89917,12
1478,13.902518951554809,100.70990286971151,89918,12
1479,13.90257010235382,100.7098904860174,89919,12
1480,13.902671598474942,100.71065493194884,89920,12
1481,13.899799236100852,100.71277745558814,98398,20
1482,13.899919744994078,100.71276848123256,98399,20
1483,13.900040251046269,100.71275950795344,98400,20
1484,13.90016075749388,100.7127505308172,98401,20
1485,13.900281266262905,100.71274155615352,98402,20
1486,13.90040817285161,100.71272988432496,98403,20
1487,13.900551219360882,100.7127192355544,98404,20
1488,13.900678488866864,100.71271197097457,98405,20
1489,13.900798995718835,100.7127029968179,98406,20
1490,13.900919498752584,100.71269402119522,98407,20
1491,13.901040005453298,100.71268504479532,98408,20
1492,13.901160512092297,100.71267607148232,98409,20
1493,13.901293401730229,100.71266528171464,98410,20
1494,13.901327424557373,100.71291283435916,98411,20
1495,13.901181449199068,100.71291950456909,98412,20
1496,13.901060916908236,100.71292822193072,98413,20
1497,13.9009403851632,100.71293693915788,98414,20
1498,13.900819855360432,100.71294565785354,98415,20
1499,13.900699326424713,100.71295437834934,98416,20
1500,13.90056986843292,100.71296374563946,98417,20
1501,13.900431480825684,100.71297375734363,98418,20
1502,13.90030202120548,100.71298312348436,98419,20
1503,13.900181489962472,100.7129918431347,98420,20
1504,13.90006096103716,100.7130005636028,98421,20
1505,13.899940432016937,100.71300928404692,98422,20
1506,13.899819900358976,100.7130180030936,98423,20
1507,13.90050773977218,100.71463133456012,10495,21
1508,13.900670782367555,100.71462841645156,10496,21
1509,13.901403952175682,100.71509542583404,10497,21
1510,13.90088091737894,100.71512895972776,10498,21
1511,13.900038666310396,100.71517867588496,10499,21
1525,13.901612162147003,100.71380430391478,51434,18
1526,13.901657854519264,100.71379369914902,51435,18
1527,13.90169909698326,100.713788611165,51436,18
1528,13.90173769059456,100.7137789767818,51437,18
1529,13.90177796213221,100.71377468405277,51438,18
1530,13.901819276421488,100.71376327632214,51439,18
1531,13.9018588738985,100.71375408060412,51440,18
1532,13.90189951803863,100.7137487297074,51441,18
1533,13.901939616023787,100.71374202796528,51442,18
1534,13.901978580560328,100.71373405968728,51443,18
1535,13.9020198135341,100.71372752891446,51444,18
1536,13.90206654990868,100.71371856813428,51445,18
1537,13.902167626400344,100.71372194192192,51447,18
1538,13.90217670140926,100.71377645418822,51448,18
1539,13.902185550341898,100.71383163434864,51449,18
1540,13.902196155914805,100.71388997472496,51450,18
1541,13.902091825255756,100.71386686450958,51451,18
1542,13.90204502237213,100.71387276452111,51452,18
1543,13.902005943323909,100.71388250877376,51453,18
1544,13.901966578001304,100.7138890901022,51454,18
1545,13.901925545162312,100.71389441843722,51455,18
1546,13.901884838207764,100.7139029255478,51456,18
1547,13.901845075330716,100.71391050022272,51457,18
1548,13.901803531547667,100.71391709037768,51458,18
1549,13.901763181237474,100.7139268101272,51459,18
1550,13.901722011072104,100.71393036072196,51460,18
1551,13.901681342098524,100.71393876022248,51461,18
1552,13.901637150484683,100.7139460405108,51462,18
1553,13.902021691260105,100.71436560661826,51488,18
1554,13.90168308644816,100.7141667748554,51489,18
1555,13.90172933859936,100.71415855734742,51490,18
1556,13.90176537088852,100.71415057048864,51491,18
1557,13.901801475378324,100.71414585552763,51492,18
1558,13.901837001904449,100.7141394102584,51493,18
1559,13.901873244622395,100.71413211592224,51494,18
1560,13.901908871517094,100.71412587854977,51495,18
1561,13.901943840001504,100.71411963014162,51496,18
1562,13.901979523007,100.7141123849918,51497,18
1563,13.902016241181306,100.71410606243718,51498,18
1564,13.902052636964058,100.71409796385169,51499,18
1565,13.902087622138966,100.714090187668,51500,18
1566,13.902130308014398,100.7140842615017,51501,18
1567,13.902219447000748,100.71402566208208,51502,18
1568,13.902228591114868,100.7140831299482,51503,18
1569,13.902239265989738,100.7141379578636,51504,18
1570,13.902249397572312,100.71419254186276,51505,18
1571,13.90226016495632,100.714251562574,51506,18
1572,13.902155892211669,100.71422875996642,51507,18
1573,13.902112106414426,100.71423710460006,51508,18
1574,13.902076457899406,100.71424150201427,51509,18
1575,13.902040566281398,100.71424757147794,51510,18
1576,13.902004083523154,100.71425622670256,51511,18
1577,13.901968094281738,100.71426172187628,51512,18
1578,13.901933545235009,100.71427021173608,51513,18
1579,13.901897438298594,100.71427509614436,51514,18
1580,13.901861205015392,100.71428248532052,51515,18
1581,13.901824116073312,100.71428875787286,51516,18
1582,13.901787971421916,100.71429432524585,51517,18
1583,13.90175273804736,100.71429918558734,51518,18
1584,13.90170793451245,100.71430836863614,51519,18
1585,13.901748760882292,100.71452760942772,51520,18
1586,13.901789851900764,100.71451992699376,51521,18
1587,13.901825623042374,100.71451411997371,51522,18
1588,13.901862208778828,100.71450665171731,51523,18
1589,13.90189878107036,100.71450227802224,51524,18
1590,13.901933908078368,100.7144952832723,51525,18
1591,13.90196944839881,100.71448796023012,51526,18
1592,13.90200576979282,100.71448178274451,51527,18
1593,13.902041851161254,100.71447547873564,51528,18
1594,13.902077900510644,100.71446951451416,51529,18
1595,13.902113373118272,100.71446168838928,51530,18
1596,13.902148844378807,100.71445601542212,51531,18
1597,13.902192185667024,100.7144480737466,51532,18
1598,13.90228146334953,100.71439096480483,51533,18
1599,13.902292628719708,100.71444895492004,51534,18
1600,13.90230110427509,100.71450264536034,51535,18
1601,13.902312531342924,100.71455851903524,51536,18
1602,13.902322973393035,100.71461821598167,51537,18
1603,13.902219129668447,100.71459437315036,51538,18
1604,13.902175964336386,100.71460158020118,51539,18
1605,13.902140167276569,100.71460865568136,51540,18
1606,13.902103361642952,100.7146146295982,51541,18
1607,13.902067416245403,100.71462111373316,51542,18
1608,13.902031895728165,100.71462770717264,51543,18
1609,13.901995594965918,100.7146335587827,51544,18
1610,13.90195979515392,100.71464081291076,51545,18
1611,13.90192398088895,100.714646391207,51546,18
1612,13.901888070173092,100.71465336948177,51547,18
1613,13.901852163425062,100.7146601595646,51548,18
1614,13.901816980864192,100.71466693753062,51549,18
1615,13.901776704166316,100.71467409382758,51550,18
1616,13.901930093580416,100.71501889515572,51551,18
1617,13.902174232601878,100.71497413720996,51552,18
1618,13.902366902692652,100.71486742607088,51553,18
1619,13.901904800041304,100.71487290843652,51554,18
1620,13.902147017830004,100.71482891952677,51555,18
1621,13.90288314460816,100.71371497745048,51664,6
1622,13.902892559925911,100.71377393612464,51665,6
1623,13.902904112360147,100.71383254611035,51666,6
1624,13.902909113132765,100.71387414817345,51667,6
1625,13.902916535654866,100.7139090070663,51668,6
1626,13.90292214789873,100.71394422563748,51669,6
1627,13.902928206604338,100.71398049995148,51670,6
1628,13.902936577143274,100.714018820428,51671,6
1629,13.902944553272365,100.7140587585528,51672,6
1630,13.902949729207302,100.71409709133252,51673,6
1631,13.902953822530051,100.71413393429413,51674,6
1632,13.902959232531597,100.71417251568722,51675,6
1633,13.902967588608975,100.71421392886404,51676,6
1634,13.902726614696592,100.71425499498976,51677,6
1635,13.902718426423943,100.71421413687928,51678,6
1636,13.90271184464699,100.71417644802648,51679,6
1637,13.90270443216669,100.71413897205456,51680,6
1638,13.90269823795776,100.71410142737508,51681,6
1639,13.902691813095458,100.71406340101026,51682,6
1640,13.902686097938094,100.71402736380377,51683,6
1641,13.902678757633522,100.71399236638808,51684,6
1642,13.90267429535746,100.71395584348537,51685,6
1643,13.902667473388693,100.71392043242868,51686,6
1644,13.902659886221318,100.71387864754132,51687,6
1645,13.902649299014998,100.71382180818824,51688,6
1646,13.902637754415505,100.71375847460016,51689,6
1647,13.90264487059853,100.71497090105308,52016,6
1648,13.902587464276476,100.7146415162963,52017,6
1649,13.902541931571172,100.71437610635375,52018,6
1650,13.902486259097133,100.71405691885504,52019,6
1663,13.90303824324055,100.71398985865711,89725,12
1664,13.90305834252924,100.71410766676507,89727,12
1665,13.90307034450274,100.71417472730616,89728,12
1666,13.903104850870164,100.71428533869928,89729,12
1667,13.903064034185562,100.7142926355182,89730,12
1668,13.903028725293405,100.7143024059421,89731,12
1669,13.902995284580108,100.714309748924,89732,12
1670,13.902961782222436,100.71431508294825,89733,12
1671,13.9029270810632,100.7143200298212,89734,12
1672,13.902893471910168,100.71432585856957,89735,12
1673,13.902858743655583,100.7143335051243,89736,12
1674,13.902822097752145,100.7143403266159,89737,12
1675,13.902787427678856,100.71434609443084,89738,12
1676,13.902753616152092,100.71435300146942,89739,12
1677,13.902718241205266,100.71435874089109,89740,12
1678,13.90275847601057,100.71457996085822,89743,12
1679,13.902792822286475,100.7145742156469,89744,12
1680,13.902827659692164,100.71456764417326,89745,12
1681,13.902862428444845,100.71455966807493,89746,12
1682,13.902897356468442,100.71455254445456,89747,12
1683,13.902931095055797,100.71454642587898,89748,12
1684,13.902964829988743,100.71453903457576,89749,12
1685,13.902999569326246,100.71453246321528,89750,12
1686,13.903033260132704,100.71452467766512,89751,12
1687,13.903067578765183,100.71451814640324,89752,12
1688,13.903102577453344,100.71451049875144,89753,12
1689,13.903143576824815,100.71450302714304,89754,12
1690,13.903168788330534,100.71464793849924,89755,12
1691,13.903128266577896,100.7146570545674,89756,12
1692,13.903093275542874,100.71466278850114,89757,12
1693,13.903058937787488,100.7146700886,89758,12
1694,13.90302545724074,100.71467887114468,89759,12
1695,13.90299085055391,100.7146827945367,89760,12
1696,13.90295752008536,100.71469121555003,89761,12
1697,13.902923446716132,100.71469732031346,89762,12
1698,13.90288912406421,100.71470422962253,89763,12
1699,13.902853628691332,100.71471224473252,89764,12
1700,13.902817500671077,100.71471901172276,89765,12
1701,13.902784260812174,100.71472430981002,89766,12
1702,13.902749455818052,100.7147333039971,89767,12
1703,13.902786129638152,100.71495166301536,89768,12
1704,13.902822124519496,100.71494395779996,89769,12
1705,13.902925992913246,100.71492380909704,89772,12
1706,13.9029596459319,100.71491678270694,89773,12
1707,13.902994972837334,100.71490968280222,89774,12
1708,13.903029068234511,100.7149027121588,89775,12
1709,13.90306294906816,100.71489648444827,89776,12
1710,13.903097824368484,100.71488884263836,89777,12
1711,13.903132461586424,100.71488304771158,89778,12
1712,13.90316719679247,100.7148752504844,89779,12
1713,13.903208342205543,100.7148671088766,89780,12
1714,13.903234400974258,100.71501261427538,89781,12
1715,13.903193778247594,100.71502062769784,89782,12
1716,13.903158355821306,100.71502851735036,89783,12
1717,13.90312332622012,100.71503438584809,89784,12
1718,13.903088570865748,100.71504200171265,89785,12
1719,13.903054518946046,100.71504824075868,89786,12
1720,13.903020706706178,100.71505514465946,89787,12
1721,13.902985312826145,100.71506224191116,89788,12
1722,13.902951065943958,100.71506936862448,89789,12
1723,13.902916434691916,100.71507577499902,89790,12
1724,13.902881527172562,100.71508241531092,89791,12
1725,13.902848012259357,100.71508929261512,89792,12
1726,13.902811527624298,100.71509709122392,89793,12
1727,13.902849893383666,100.71531493315372,89794,12
1728,13.902887252857807,100.71530734643136,89795,12
1729,13.902920918420696,100.71530152414871,89796,12
1730,13.902955185978447,100.71529351940072,89797,12
1731,13.90298943751933,100.7152870249872,89798,12
1732,13.90302365816688,100.71528006500756,89799,12
1733,13.903058992055396,100.71527289023156,89800,12
1734,13.90309284571718,100.7152660570884,89801,12
1735,13.903126668993176,100.71525943472268,89802,12
1736,13.903160875664229,100.71525193551544,89803,12
1737,13.903195292993956,100.71524591889508,89804,12
1738,13.903231286639055,100.71523885185825,89805,12
1739,13.903272419577814,100.71523002264814,89806,12
1740,13.903298584873475,100.71537644494668,89807,12
1741,13.903256966851195,100.7153852871904,89808,12
1742,13.903219885448175,100.71539254511464,89809,12
1743,13.903185773016483,100.71539847590417,89810,12
1744,13.903152241364014,100.71540580928118,89811,12
1745,13.903118504001458,100.7154123827584,89812,12
1746,13.903084925206414,100.71541912523932,89813,12
1747,13.90304972393522,100.71542623320934,89814,12
1748,13.903015405617404,100.71543317142648,89815,12
1749,13.902981450175442,100.71543958174117,89816,12
1750,13.90294646768697,100.71544759723643,89817,12
1751,13.90291186198374,100.71545366317038,89818,12
1752,13.902874700533197,100.71546116659108,89819,12
1753,13.9029118201953,100.71567669611406,89820,12
1754,13.902950081082295,100.715668942713,89821,12
1755,13.9029849596071,100.71566236899832,89822,12
1756,13.90302017604137,100.71565759728766,89823,12
1757,13.90305566896464,100.71565222329686,89824,12
1758,13.903089862000437,100.715645096494,89825,12
1759,13.903124112607946,100.71564039867266,89826,12
1760,13.903158360578972,100.71563243248356,89827,12
1761,13.90319207826437,100.71563013323085,89828,12
1762,13.903225281081651,100.71562298884994,89829,12
1763,13.90326043598259,100.7156161152057,89830,12
1764,13.90329730065871,100.7156121582808,89831,12
1765,13.903341060433664,100.71560465909656,89832,12
1766,13.903508143720664,100.71563016748348,89833,12
1767,13.903496160437394,100.71556289905352,89834,12
1768,13.90348577632879,100.71550452383345,89835,12
1769,13.903475946181528,100.71544513630248,89836,12
1770,13.903465587173624,100.71538424459897,89837,12
1771,13.903455358902905,100.71532424090913,89838,12
1772,13.903444463246723,100.71526320814117,89839,12
1773,13.903433309153437,100.71520174161834,89840,12
1774,13.903421467144444,100.71512985206556,89841,12
1775,13.903402028009,100.71501567100576,89842,12
1776,13.90339036624108,100.71494978389134,89843,12
1777,13.903380559250165,100.71488997251956,89844,12
1778,13.9033695669503,100.71482991142368,89845,12
1779,13.903360314241723,100.71477021358952,89846,12
1780,13.903347987049637,100.71470358458836,89847,12
1781,13.90333562570019,100.71463003165869,89848,12
1782,13.903325094324856,100.71456374038374,89849,12
1783,13.903313437980522,100.71450318387733,89850,12
1784,13.903303728296768,100.7144432317301,89851,12
1785,13.903293697727898,100.7143848823745,89852,12
1786,13.903282734137033,100.71432437844084,89853,12
1787,13.903271966178464,100.71425829214324,89854,12
1788,13.903252667021691,100.71414915618094,89855,12
1789,13.90324248677866,100.7140838372676,89856,12
1790,13.90323132612871,100.7140260039452,89857,12
1791,13.903221474938684,100.71396499914027,89858,12
1792,13.903211196864335,100.71390373955096,89859,12
1793,13.903200417240296,100.71383754617624,89860,12
1794,13.903187533471016,100.71375944677258,89861,12
1799,13.89540594966457,100.70607335873255,103550,1
1800,13.895531707248011,100.70606179085117,103551,1
1801,13.895666448744764,100.7060493965856,103552,1
1802,13.895810170900916,100.70603617655944,103553,1
1803,13.89594491241678,100.70602378258212,103554,1
1804,13.89607066968769,100.70601221484483,103555,1
1805,13.896196428474363,100.70600064676054,103556,1
1806,13.896322186055608,100.7059890788516,103557,1
1807,13.896447945054964,100.70597751068058,103558,1
1808,13.896599118479775,100.70595773027458,103559,1
1809,13.896808005425749,100.70593850110916,103560,1
1810,13.896959982786,100.70593040503478,103561,1
1811,13.897085740437626,100.70591883685528,103562,1
1812,13.8972114984339,100.70590726617388,103563,1
1813,13.897337257217345,100.70589569804947,103564,1
1814,13.897463014795363,100.70588413010104,103565,1
1815,13.89758877309839,100.70587255970612,103566,1
1816,13.897714532163462,100.70586099170896,103567,1
1817,13.89784478119643,100.70584901190594,103568,1
1818,13.897979520878163,100.70583661535532,103569,1
1819,13.898109771270413,100.70582463295854,103570,1
1820,13.898235528846213,100.70581306498316,103571,1
1821,13.898361287840132,100.70580149674508,103572,1
1822,13.89848704541524,100.70578992876092,103573,1
1823,13.898612803476828,100.705778358249,103574,1
1824,13.89873856231623,100.70576679035666,103575,1
1825,13.898864319827094,100.70575522254096,103576,1
1826,13.898990078126138,100.70574365209713,103577,1
1827,13.899115836879384,100.7057320837514,103578,1
1828,13.899267027784038,100.70571234862344,103579,1
1829,13.899480502739978,100.70569293279137,103580,1
1830,13.899636815428712,100.70568414218388,103581,1
1831,13.899762572033788,100.7056725730847,103582,1
1832,13.899774581681491,100.70590081452372,103613,1
1833,13.899648613359114,100.70591243720295,103614,1
1834,13.899493127618822,100.70593279421816,103615,1
1835,13.899278981504615,100.7059535776856,103616,1
1836,13.89912676322882,100.70596116040932,103617,1
1837,13.89900084598509,100.70597242454096,103618,1
1838,13.89887484935785,100.70598380296607,103619,1
1839,13.898748879817902,100.70599541916646,103620,1
1840,13.898610930738238,100.7060119923661,103621,1
1841,13.897485201536815,100.70611547056072,103622,1
1842,13.897345216510477,100.70612487486422,103623,1
1843,13.897219245346015,100.70613649134484,103624,1
1844,13.897093274895152,100.70614810531389,103625,1
1845,13.896967305585468,100.7061597217367,103626,1
1846,13.896816647839806,100.70617976284194,103627,1
1847,13.896607771704302,100.70619856240448,103628,1
1848,13.89645437820798,100.70620703155532,103629,1
1849,13.896328409030172,100.70621865287627,103630,1
1850,13.896202441830935,100.7062302728418,103631,1
1851,13.89607647091817,100.7062418937132,103632,1
1852,13.89595050367408,100.70625351567377,103633,1
1853,13.895819871250309,100.70626784018788,103634,1
1854,13.895670471813563,100.70628111395575,103635,1
1855,13.895536596181126,100.70629168875595,103636,1
1856,13.89541062460948,100.70630330267382,103637,1
1857,13.898372065970554,100.70603052702435,103644,1
1858,13.897894512921358,100.70607477784334,103645,1
1859,13.895370583373063,100.70567891145988,104601,2
1860,13.895398548415631,100.70583266864662,104602,2
1861,13.895525820522316,100.70582095904815,104603,2
1862,13.895517770169343,100.70566609363594,104604,2
1863,13.89570690417033,100.70564942722956,104605,2
1864,13.89573449742144,100.70580177798648,104606,2
1865,13.895861779417174,100.705790067535,104607,2
1866,13.895853671852771,100.7056366499206,104608,2
1867,13.89604323273834,100.705619931779,104609,2
1868,13.896069453462705,100.70576989381466,104610,2
1869,13.896191396050217,100.70562635993896,104611,2
1870,13.896330090285394,100.70560682250309,104612,2
1871,13.896450511090338,100.70559622061018,104613,2
1872,13.896570934150356,100.70558561744387,104614,2
1873,13.896691355266812,100.70557501564996,104615,2
1874,13.896811775328278,100.70556441653048,104616,2
1875,13.896941165393685,100.70555302390989,104617,2
1876,13.897079561080226,100.70554083912408,104618,2
1877,13.897208990199095,100.70552944570191,104619,2
1878,13.897329410221078,100.70551884402754,104620,2
1879,13.897449831095098,100.70550824202408,104621,2
1880,13.897570254360536,100.7054976415602,104622,2
1881,13.897690674116184,100.70548703979706,104623,2
1882,13.89782006154102,100.70547564837472,104624,2
1883,13.897958457209008,100.70546346361004,104625,2
1884,13.898087886981545,100.70545207016409,104626,2
1885,13.898208307002976,100.7054414687213,104627,2
1886,13.898328727715322,100.70543086668688,104628,2
1887,13.89844915049472,100.7054202635614,104629,2
1888,13.898569573957452,100.70540966251832,104630,2
1889,13.898698959539988,100.70539827173332,104631,2
1890,13.898837352691164,100.70538608780548,104632,2
1891,13.898969472363373,100.70537445490864,104633,2
1892,13.89910147230942,100.70536283353673,104634,2
1893,13.899733854220248,100.70531371056433,104635,2
1894,13.899757802100934,100.7055379933994,104666,2
1895,13.899134261885989,100.7055935120916,104667,2
1896,13.898996317573594,100.70560586239328,104668,2
1897,13.898867221921597,100.7056198274892,104669,2
1898,13.898723441134392,100.70563305780756,104670,2
1899,13.898596584164604,100.70564263330463,104671,2
1900,13.898476214734089,100.70565370777696,104672,2
1901,13.898355845215866,100.70566478230782,104673,2
1902,13.898235474856907,100.70567585428408,104674,2
1903,13.898115105879606,100.70568692610806,104675,2
1904,13.897988708696513,100.70570064576866,104676,2
1905,13.897844925136882,100.70571387485684,104677,2
1906,13.89771806219937,100.7057234519972,104678,2
1907,13.897597693083467,100.70573452383096,104679,2
1908,13.897477323426308,100.70574559812296,104680,2
1909,13.897356953789595,100.70575667246588,104681,2
1910,13.897236583411289,100.70576774480762,104682,2
1911,13.897110191796106,100.705781461426,104683,2
1912,13.896966411141165,100.70579468983792,104684,2
1913,13.896839545583523,100.705804269925,104685,2
1914,13.8967191751193,100.705815341985,104686,2
1915,13.896598806234254,100.70582641361348,104687,2
1916,13.89647843648843,100.7058374880698,104688,2
1917,13.896327931011845,100.70585875111487,104689,2
1918,13.899440804726067,100.70547405304016,104690,2
1919,13.89942799867854,100.70536986355624,104691,2
1921,13.896699219651286,100.70905219349277,111992,16
1922,13.896898285416343,100.7090398568506,111993,16
1923,13.897058084198074,100.70902979491028,111998,16
1924,13.897250445556852,100.70903708533665,111999,16
1925,13.89737455404933,100.70903681382572,112000,16
1926,13.89748503508369,100.70902995694952,112001,16
1927,13.897595515623458,100.70902310021836,112002,16
1928,13.897705996887034,100.70901624343593,112003,16
1929,13.89781647503333,100.70900938530136,112004,16
1930,13.897926954205309,100.70900252999122,112005,16
1931,13.898037435003491,100.70899567340604,112006,16
1932,13.89814791624906,100.7089888163778,112007,16
1933,13.898258396884591,100.7089819596904,112008,16
1972,13.89560230232542,100.71190987341384,106955,14
1973,13.895595118169004,100.7117772334689,106956,14
1974,13.895587932037577,100.711644589951,106957,14
1975,13.895837630723696,100.71161786044944,106958,14
1976,13.895843626718396,100.71172855236097,106959,14
1977,13.89584962334643,100.71183924364948,106960,14
1978,13.89585606307213,100.71195506546326,106961,14
1979,13.896015661622965,100.7119449998496,106962,14
1980,13.89600955062401,100.71182916941572,106963,14
1981,13.896003557178934,100.71171847962395,106964,14
1982,13.89599756240523,100.7116077906094,106965,14
1983,13.89622978325564,100.71159317177316,106966,14
1984,13.896235779139111,100.71170386363256,106967,14
1985,13.896241773653957,100.7118145553106,106968,14
1986,13.89624821370276,100.71193036119128,106969,14
1987,13.89640782112544,100.71192032635626,106970,14
1988,13.896401712119816,100.71180448568428,106971,14
1989,13.896395715977237,100.71169379415998,106972,14
1990,13.896389719173555,100.71158310216212,106973,14
1991,13.896640012762711,100.71156734981084,106974,14
1992,13.89664600811659,100.71167804474938,106975,14
1993,13.896652130478518,100.71179104569718,106976,14
1994,13.896820916238555,100.711780301268,106977,14
1995,13.896814978484542,100.71166740816354,106978,14
1996,13.896808981000945,100.71155671303109,106979,14
1997,13.89705475521396,100.7115412436555,106980,14
1998,13.897060749699904,100.71165194464794,106981,14
1999,13.897067033819669,100.71176481877824,106982,14
2000,13.897231138752376,100.71175449333964,106983,14
2001,13.897225200306837,100.71164159416722,106984,14
2002,13.89721920852817,100.71153089108913,106985,14
2003,13.897469501676897,100.71151513243832,106986,14
2004,13.897475493482656,100.71162583171792,106987,14
2005,13.897481782103702,100.71173870994475,106988,14
2006,13.897644528844843,100.71172845590692,106989,14
2007,13.89763859439325,100.71161556463804,106990,14
2008,13.897632598922163,100.71150486513136,106991,14
2009,13.89787114558842,100.7114898469888,106992,14
2010,13.897877140345328,100.71160054883964,106993,14
2011,13.897883426459057,100.71171342012732,106994,14
2012,13.89804030142214,100.7117035439186,106995,14
2013,13.89803436368677,100.7115906493661,106996,14
2014,13.898028368048804,100.71147994905132,106997,14
2015,13.898266913408648,100.71146493393924,106998,14
2016,13.898272909873528,100.71157563381824,106999,14
2017,13.898279195026658,100.71168850282277,107000,14
2018,13.898436070404,100.71167862662496,107001,14
2019,13.898430131597332,100.7115657343086,107002,14
2020,13.898424137917084,100.71145503547088,107003,14
2021,13.898662683256346,100.71144001978924,107004,14
2022,13.898668678619174,100.71155071708394,107005,14
2023,13.898674968919082,100.7116635790673,107006,14
2024,13.89883184390574,100.71165370529631,107007,14
2025,13.89882590394604,100.71154081643128,107008,14
2026,13.898819905819986,100.71143012206986,107009,14
2027,13.899058452500965,100.7114151035626,107010,14
2028,13.899064450637786,100.7115258013303,107011,14
2029,13.899070741157937,100.71163866886108,107012,14
2030,13.899227616336615,100.71162879262644,107013,14
2031,13.899221672867816,100.7115159042671,107014,14
2032,13.89921567579179,100.71140520777776,107015,14
2033,13.899454220048847,100.71139019034294,107016,14
2034,13.899460216499149,100.71150088359688,107017,14
2035,13.899466504959037,100.711613746793,107018,14
2036,13.899623383645958,100.7116038680732,107019,14
2037,13.899617442836032,100.71149098563356,107020,14
2038,13.89961144457192,100.71138029197476,107021,14
2039,13.899640817523183,100.71192497929636,107057,14
2040,13.899634340206992,100.71180614825175,107058,14
2041,13.899477450342966,100.71181603611466,107059,14
2042,13.899483631341916,100.71193538598784,107060,14
2043,13.89924516194023,100.71195211809793,107061,14
2044,13.89923863130119,100.71183200219852,107062,14
2045,13.899081729134036,100.71184187775646,107063,14
2046,13.899087983895312,100.71196248364518,107064,14
2047,13.898849555332392,100.71197830511018,107065,14
2048,13.898842864533794,100.71185692649908,107066,14
2049,13.898685958236188,100.71186680382132,107067,14
2050,13.898692261327636,100.7119887087497,107068,14
2051,13.898453949787372,100.71200632983278,107069,14
2052,13.89844719884995,100.7118836803896,107070,14
2053,13.898290283741773,100.71189355793844,107071,14
2054,13.898296714377572,100.71201673006227,107072,14
2055,13.898058720470138,100.71203103932916,107073,14
2056,13.898051431923951,100.71190859643694,107074,14
2057,13.897894516511135,100.71191847306233,107075,14
2058,13.897900855799238,100.71203996774877,107076,14
2059,13.897662343417904,100.71205554038596,107077,14
2060,13.897655656964526,100.71193350259068,107078,14
2061,13.897492874769618,100.71194374176716,107079,14
2062,13.897499404009013,100.71206598718253,107080,14
2063,13.897276491248478,100.7120288140495,107081,14
2064,13.89716811878395,100.71203493389498,107082,14
2065,13.89705966344229,100.71204124830034,107083,14
2066,13.89694669474308,100.71204782439216,107084,14
2067,13.89624845206732,100.712153209741,107085,14
2068,13.895597259979008,100.71218963213174,107086,14
2077,13.899705339562534,100.71224983268355,107241,15
2078,13.899706034804137,100.71237108280508,107242,15
2079,13.898737416576733,100.71232546782902,107252,28
2080,13.898593071463845,100.7123367516316,107253,28
2081,13.898594404068106,100.71245702581156,107254,28
2082,13.898385917735991,100.71247332084894,107255,28
2083,13.898366655765962,100.71235444814316,107256,28
2084,13.89822231214486,100.71236573095052,107257,28
2085,13.89823207208778,100.71248206290716,107258,28
2086,13.897601182518294,100.7124014586142,107259,28
2087,13.897602172643843,100.71252937329685,107260,28
2088,13.897437112412078,100.71254288763882,107261,28
2089,13.897415615669946,100.71241162249312,107262,28
2090,13.897311926813606,100.71241972857128,107263,28
2091,13.897312942904083,100.71255306468026,107264,28
2092,13.89714793637478,100.71256619712864,107265,28
2093,13.897126236985931,100.71243423084992,107266,28
2094,13.897022548301898,100.7124423326638,107267,28
2095,13.897023564025366,100.71257611727724,107268,28
2096,13.896858867783068,100.71258867399652,107269,28
2097,13.896836869830272,100.7124568497818,107270,28
2098,13.896733181185525,100.71246495608354,107271,28
2099,13.8967345947076,100.71259737395891,107272,28
2100,13.896568651579194,100.7126089252639,107273,28
2101,13.896279817112683,100.71263266085585,107277,28
2102,13.896258122210671,100.71250207779688,107278,28
2103,13.896154433316664,100.71251018554264,107279,28
2104,13.896155618732015,100.71264166308843,107280,28
2105,13.895990158136671,100.71265447383448,107281,28
2106,13.895968754019812,100.71252469441517,107282,28
2107,13.895865064413544,100.71253280103488,107283,28
2108,13.895866196266416,100.71266467642872,107284,28
2109,13.895691402873563,100.7126770658511,107285,28
2110,13.895679378777752,100.71254730775722,107286,28
2111,13.897852146890967,100.71244665843062,107287,28
2112,13.89804334716898,100.71250957986489,107288,28
2113,13.895570769003116,100.7122953877013,107289,28
2116,13.89801588024254,100.70936202229012,111962,16
2117,13.895474571907126,100.70913337199778,111963,16
2118,13.89548528927008,100.70927362321136,111964,16
2119,13.895495261032304,100.70940766767298,111965,16
2120,13.895505370618736,100.70954155617778,111966,16
2121,13.895643728457753,100.7095336740162,111967,16
2122,13.895633927514188,100.70939976451284,111968,16
2123,13.895623967415435,100.7092657209935,111969,16
2124,13.895622517901296,100.709119428375,111970,16
2125,13.895823255838426,100.7091069946525,111971,16
2126,13.895844193360142,100.70925318017844,111972,16
2127,13.89585414972587,100.70938722614456,111973,16
2128,13.895864245360784,100.70952111507088,111974,16
2129,13.89600260228623,100.70951322884932,111975,16
2130,13.89599280482551,100.70937932232508,111976,16
2131,13.895982845545012,100.70924527617817,111977,16
2132,13.895981428823784,100.70909700838844,111978,16
2133,13.896181582924507,100.70908461162068,111979,16
2134,13.896203073015425,100.7092327285871,111980,16
2135,13.896213030958744,100.70936677329338,111981,16
2136,13.89622312668856,100.70950066221612,111982,16
2137,13.896361484815618,100.70949277964829,111983,16
